央视,#genre#
CCTV-6电影,http://122.189.103.197:8888/rtp/228.0.0.157:7157
CCTV-7国防军事,http://122.189.103.197:8888/rtp/228.0.0.7:6108
CCTV-8电视剧,http://122.189.103.197:8888/rtp/228.0.0.158:7158
CCTV-9纪录,http://122.189.103.197:8888/rtp/228.0.0.9:6108
CCTV-10科教,http://122.189.103.197:8888/rtp/228.0.0.10:6108
CCTV-11戏曲,http://122.189.103.197:8888/rtp/228.0.0.242:6108
CCTV-12社会与法,http://122.189.103.197:8888/rtp/228.0.0.12:6108
CCTV-13新闻,http://122.189.103.197:8888/rtp/228.0.0.202:6108
CCTV-14少儿,http://122.189.103.197:8888/rtp/228.0.0.14:6108
CCTV-15音乐,http://122.189.103.197:8888/rtp/228.0.0.15:6108
CCTV-16奥林匹克,http://122.189.103.197:8888/rtp/228.0.0.249:6108
CCTV-17农业农村,http://122.189.103.197:8888/rtp/228.0.0.161:7161
CCTV第一剧场,http://122.189.103.197:8888/rtp/228.0.0.235:6108
CCTV风云足球,http://122.189.103.197:8888/rtp/228.0.0.236:6108
CCTV怀旧剧场,http://122.189.103.197:8888/rtp/228.0.0.237:6108
CCTV-1综合,http://219.156.92.27:4022/rtp/225.1.4.73:1102
CCTV-2财经,http://219.156.92.27:4022/rtp/225.1.4.74:1103
CCTV-3综艺,http://219.156.92.27:4022/rtp/225.1.4.158:1194
CCTV-4中文国际,http://219.156.92.27:4022/rtp/225.1.5.30:1333
CCTV-5体育,http://219.156.92.27:4022/rtp/225.1.4.159:1195
CCTV-5+体育赛事,http://219.156.92.27:4022/rtp/225.1.4.75:1104
CCTV-6电影,http://219.156.92.27:4022/rtp/225.1.4.160:1196
CCTV-7国防军事,http://219.156.92.27:4022/rtp/225.1.4.76:1105
CCTV-8电视剧,http://219.156.92.27:4022/rtp/225.1.4.161:1197
CCTV-9纪录,http://219.156.92.27:4022/rtp/225.1.4.77:1106
CCTV-10科教,http://219.156.92.27:4022/rtp/225.1.4.78:1107
CCTV-11戏曲,http://219.156.92.27:4022/rtp/225.1.4.215:1268
CCTV-12社会与法,http://219.156.92.27:4022/rtp/225.1.4.79:1108
CCTV-13新闻,http://219.156.92.27:4022/rtp/225.1.4.113:1293
CCTV-14少儿,http://219.156.92.27:4022/rtp/225.1.4.80:1109
CCTV-15音乐,http://219.156.92.27:4022/rtp/225.1.4.216:1269
CCTV-17农业农村,http://219.156.92.27:4022/rtp/225.1.4.226:2506
CCTV-4欧洲,http://219.156.92.27:4022/rtp/225.1.5.31:1342
CCTV-4美洲,http://219.156.92.27:4022/rtp/225.1.5.32:1343
CGTN英语,http://219.156.92.27:4022/rtp/225.1.5.34:1344
CGTN纪录,http://219.156.92.27:4022/rtp/225.1.5.35:1345
CGTN西班牙语,http://219.156.92.27:4022/rtp/225.1.5.36:1346
CGTN法语,http://219.156.92.27:4022/rtp/225.1.5.37:1347
CGTN阿拉伯语,http://219.156.92.27:4022/rtp/225.1.5.38:1348
CGTN俄语,http://219.156.92.27:4022/rtp/225.1.5.39:1349
CCTV-1综合,http://113.58.7.33:8188/rtp/239.254.96.82:7640
CCTV-2财经,http://113.58.7.33:8188/rtp/239.254.96.124:7084
CCTV-3综艺,http://113.58.7.33:8188/rtp/239.254.96.67:7520
CCTV-4中文国际,http://113.58.7.33:8188/rtp/239.254.96.180:7092
CCTV-5体育,http://113.58.7.33:8188/rtp/239.254.96.66:7512
CCTV-5+体育赛事,http://113.58.7.33:8188/rtp/239.254.96.83:7004
CCTV-6电影,http://113.58.7.33:8188/rtp/239.254.96.63:7488
CCTV-7国防军事,http://113.58.7.33:8188/rtp/239.254.96.125:7104
CCTV-8电视剧,http://113.58.7.33:8188/rtp/239.254.96.62:7480
CCTV-9纪录,http://113.58.7.33:8188/rtp/239.254.96.126:7112
CCTV-10科教,http://113.58.7.33:8188/rtp/239.254.96.127:7116
CCTV-11戏曲,http://113.58.7.33:8188/rtp/239.254.96.187:8166
CCTV-12社会与法,http://113.58.7.33:8188/rtp/239.254.96.128:7124
CCTV-14少儿,http://113.58.7.33:8188/rtp/239.254.96.129:7132
CCTV-15音乐,http://113.58.7.33:8188/rtp/239.254.96.188:8170
CCTV-16奥林匹克,http://113.58.7.33:8188/rtp/239.254.96.170:8206
CCTV-17农业农村,http://113.58.7.33:8188/rtp/239.254.96.57:8204
CGTN纪录,http://113.58.7.33:8188/rtp/239.254.96.58:7448
CGTN英语,http://113.58.7.33:8188/rtp/239.254.96.16:7112
CCTV-1综合,http://112.192.72.28:8484/rtp/239.0.0.10:5140
CCTV-2财经,http://112.192.72.28:8484/rtp/239.0.0.11:5140
CCTV-3综艺,http://112.192.72.28:8484/rtp/239.0.0.12:5140
CCTV-4中文国际,http://112.192.72.28:8484/rtp/239.0.0.13:5140
CCTV-5体育,http://112.192.72.28:8484/rtp/239.0.0.14:5140
CCTV-5+体育赛事,http://112.192.72.28:8484/rtp/239.0.0.22:5140
CCTV-6电影,http://112.192.72.28:8484/rtp/239.0.0.15:5140
CCTV-7国防军事,http://112.192.72.28:8484/rtp/239.0.0.16:5140
CCTV-8电视剧,http://112.192.72.28:8484/rtp/239.0.0.17:5140
CCTV-9纪录,http://112.192.72.28:8484/rtp/239.0.0.18:5140
CCTV-10科教,http://112.192.72.28:8484/rtp/239.0.0.19:5140
CCTV-11戏曲,http://112.192.72.28:8484/rtp/239.0.0.187:5140
CCTV-12社会与法,http://112.192.72.28:8484/rtp/239.0.0.20:5140
CCTV-13新闻,http://112.192.72.28:8484/rtp/239.0.0.190:5140
CCTV-14少儿,http://112.192.72.28:8484/rtp/239.0.0.21:5140
CCTV-15音乐,http://112.192.72.28:8484/rtp/239.0.0.188:5140
CCTV-17农业农村,http://112.192.72.28:8484/rtp/239.0.0.152:5140
CCTV4K超高清,http://112.192.72.28:8484/rtp/239.0.0.184:5140
CGTN英语,http://112.192.72.28:8484/rtp/239.0.0.49:5140
CCTV-1综合,http://112.192.73.205:8484/rtp/239.0.0.10:5140
CCTV-2财经,http://112.192.73.205:8484/rtp/239.0.0.11:5140
CCTV-3综艺,http://112.192.73.205:8484/rtp/239.0.0.12:5140
CCTV-4中文国际,http://112.192.73.205:8484/rtp/239.0.0.13:5140
CCTV-5体育,http://112.192.73.205:8484/rtp/239.0.0.14:5140
CCTV-5+体育赛事,http://112.192.73.205:8484/rtp/239.0.0.22:5140
CCTV-6电影,http://112.192.73.205:8484/rtp/239.0.0.15:5140
CCTV-7国防军事,http://112.192.73.205:8484/rtp/239.0.0.16:5140
CCTV-8电视剧,http://112.192.73.205:8484/rtp/239.0.0.17:5140
CCTV-9纪录,http://112.192.73.205:8484/rtp/239.0.0.18:5140
CCTV-10科教,http://112.192.73.205:8484/rtp/239.0.0.19:5140
CCTV-11戏曲,http://112.192.73.205:8484/rtp/239.0.0.187:5140
CCTV-12社会与法,http://112.192.73.205:8484/rtp/239.0.0.20:5140
CCTV-13新闻,http://112.192.73.205:8484/rtp/239.0.0.190:5140
CCTV-14少儿,http://112.192.73.205:8484/rtp/239.0.0.21:5140
CCTV-15音乐,http://112.192.73.205:8484/rtp/239.0.0.188:5140
CCTV-17农业农村,http://112.192.73.205:8484/rtp/239.0.0.152:5140
CCTV4K超高清,http://112.192.73.205:8484/rtp/239.0.0.184:5140
CGTN英语,http://112.192.73.205:8484/rtp/239.0.0.49:5140

卫视,#genre#
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
河南卫视,http://1.192.246.101:8188/rtp/239.16.20.21:10210
浙江卫视,http://1.192.246.101:8188/rtp/239.16.20.71:10710
湖南卫视,http://1.192.246.101:8188/rtp/239.16.20.72:10720
东方卫视,http://1.192.246.101:8188/rtp/239.16.20.73:10730
江苏卫视,http://1.192.246.101:8188/rtp/239.16.20.74:10740
安徽卫视,http://1.192.246.101:8188/rtp/239.16.20.75:10750
北京卫视,http://1.192.246.101:8188/rtp/239.16.20.76:10760
深圳卫视,http://1.192.246.101:8188/rtp/239.16.20.77:10770
重庆卫视,http://1.192.246.101:8188/rtp/239.16.20.79:10790
山东卫视,http://1.192.246.101:8188/rtp/239.16.20.80:10800
贵州卫视,http://1.192.246.101:8188/rtp/239.16.20.81:10810
东南卫视,http://1.192.246.101:8188/rtp/239.16.20.82:10820
陕西卫视,http://1.192.246.101:8188/rtp/239.16.20.83:10830
广西卫视,http://1.192.246.101:8188/rtp/239.16.20.84:10840
云南卫视,http://1.192.246.101:8188/rtp/239.16.20.85:10850
四川卫视,http://1.192.246.101:8188/rtp/239.16.20.86:10860
湖北卫视,http://1.192.246.101:8188/rtp/239.16.20.87:10870
河北卫视,http://1.192.246.101:8188/rtp/239.16.20.88:10880
江西卫视,http://1.192.246.101:8188/rtp/239.16.20.89:10890
吉林卫视,http://1.192.246.101:8188/rtp/239.16.20.94:10940
辽宁卫视,http://1.192.246.101:8188/rtp/239.16.20.95:10950
天津卫视,http://1.192.246.101:8188/rtp/239.16.20.96:10960
海南卫视,http://1.192.246.101:8188/rtp/239.16.20.97:10970
广东卫视,http://1.192.246.101:8188/rtp/239.16.20.98:10980
黑龙江卫视,http://1.192.246.101:8188/rtp/239.16.20.99:10990
青海卫视,http://1.192.246.101:8188/rtp/239.16.20.101:11010
甘肃卫视,http://1.192.246.101:8188/rtp/239.16.20.102:11020
河南卫视,http://171.8.169.124:8800/rtp/239.16.20.21:10210
浙江卫视,http://171.8.169.124:8800/rtp/239.16.20.71:10710
湖南卫视,http://171.8.169.124:8800/rtp/239.16.20.72:10720
东方卫视,http://171.8.169.124:8800/rtp/239.16.20.73:10730
江苏卫视,http://171.8.169.124:8800/rtp/239.16.20.74:10740
安徽卫视,http://171.8.169.124:8800/rtp/239.16.20.75:10750
北京卫视,http://171.8.169.124:8800/rtp/239.16.20.76:10760
深圳卫视,http://171.8.169.124:8800/rtp/239.16.20.77:10770
重庆卫视,http://171.8.169.124:8800/rtp/239.16.20.79:10790
山东卫视,http://171.8.169.124:8800/rtp/239.16.20.80:10800
贵州卫视,http://171.8.169.124:8800/rtp/239.16.20.81:10810
东南卫视,http://171.8.169.124:8800/rtp/239.16.20.82:10820
陕西卫视,http://171.8.169.124:8800/rtp/239.16.20.83:10830
广西卫视,http://171.8.169.124:8800/rtp/239.16.20.84:10840
云南卫视,http://171.8.169.124:8800/rtp/239.16.20.85:10850
四川卫视,http://171.8.169.124:8800/rtp/239.16.20.86:10860
湖北卫视,http://171.8.169.124:8800/rtp/239.16.20.87:10870
河北卫视,http://171.8.169.124:8800/rtp/239.16.20.88:10880
江西卫视,http://171.8.169.124:8800/rtp/239.16.20.89:10890
吉林卫视,http://171.8.169.124:8800/rtp/239.16.20.94:10940
辽宁卫视,http://171.8.169.124:8800/rtp/239.16.20.95:10950
天津卫视,http://171.8.169.124:8800/rtp/239.16.20.96:10960
海南卫视,http://171.8.169.124:8800/rtp/239.16.20.97:10970
广东卫视,http://171.8.169.124:8800/rtp/239.16.20.98:10980
黑龙江卫视,http://171.8.169.124:8800/rtp/239.16.20.99:10990
青海卫视,http://171.8.169.124:8800/rtp/239.16.20.101:11010
甘肃卫视,http://171.8.169.124:8800/rtp/239.16.20.102:11020
河南卫视,http://171.8.87.188:8800/rtp/239.16.20.21:10210
浙江卫视,http://171.8.87.188:8800/rtp/239.16.20.71:10710
湖南卫视,http://171.8.87.188:8800/rtp/239.16.20.72:10720
东方卫视,http://171.8.87.188:8800/rtp/239.16.20.73:10730
江苏卫视,http://171.8.87.188:8800/rtp/239.16.20.74:10740
安徽卫视,http://171.8.87.188:8800/rtp/239.16.20.75:10750
北京卫视,http://171.8.87.188:8800/rtp/239.16.20.76:10760
深圳卫视,http://171.8.87.188:8800/rtp/239.16.20.77:10770
重庆卫视,http://171.8.87.188:8800/rtp/239.16.20.79:10790
山东卫视,http://171.8.87.188:8800/rtp/239.16.20.80:10800
贵州卫视,http://171.8.87.188:8800/rtp/239.16.20.81:10810
东南卫视,http://171.8.87.188:8800/rtp/239.16.20.82:10820
陕西卫视,http://171.8.87.188:8800/rtp/239.16.20.83:10830
广西卫视,http://171.8.87.188:8800/rtp/239.16.20.84:10840
云南卫视,http://171.8.87.188:8800/rtp/239.16.20.85:10850
四川卫视,http://171.8.87.188:8800/rtp/239.16.20.86:10860
湖北卫视,http://171.8.87.188:8800/rtp/239.16.20.87:10870
河北卫视,http://171.8.87.188:8800/rtp/239.16.20.88:10880
江西卫视,http://171.8.87.188:8800/rtp/239.16.20.89:10890
吉林卫视,http://171.8.87.188:8800/rtp/239.16.20.94:10940
辽宁卫视,http://171.8.87.188:8800/rtp/239.16.20.95:10950
天津卫视,http://171.8.87.188:8800/rtp/239.16.20.96:10960
海南卫视,http://171.8.87.188:8800/rtp/239.16.20.97:10970
广东卫视,http://171.8.87.188:8800/rtp/239.16.20.98:10980
黑龙江卫视,http://171.8.87.188:8800/rtp/239.16.20.99:10990
青海卫视,http://171.8.87.188:8800/rtp/239.16.20.101:11010
甘肃卫视,http://171.8.87.188:8800/rtp/239.16.20.102:11020
凤凰卫视资讯,http://27.154.99.234:3386/rtp/239.61.2.183:9086
凤凰卫视中文,http://27.154.99.234:3386/rtp/239.61.2.184:9092
东南卫视,http://27.154.99.234:3386/rtp/239.61.2.132:8708
海峡卫视,http://27.154.99.234:3386/rtp/239.61.2.151:8894
三沙卫视,http://27.154.99.234:3386/rtp/239.61.3.10:9578
厦门卫视,http://27.154.99.234:3386/rtp/239.61.2.11:8060
东方卫视,http://27.154.99.234:3386/rtp/239.61.2.28:8162
湖南卫视,http://27.154.99.234:3386/rtp/239.61.2.31:8180
江苏卫视,http://27.154.99.234:3386/rtp/239.61.2.30:8174
浙江卫视,http://27.154.99.234:3386/rtp/239.61.2.29:8168
河北卫视,http://27.154.99.234:3386/rtp/239.61.2.57:8336
广东卫视,http://27.154.99.234:3386/rtp/239.61.2.33:8192
山东卫视,http://27.154.99.234:3386/rtp/239.61.2.119:8708
湖北卫视,http://27.154.99.234:3386/rtp/239.61.2.120:8714
深圳卫视,http://27.154.99.234:3386/rtp/239.61.3.46:9794
黑龙江卫视,http://27.154.99.234:3386/rtp/239.61.2.34:8198
贵州卫视,http://27.154.99.234:3386/rtp/239.61.2.159:8942
安徽卫视,http://27.154.99.234:3386/rtp/239.61.2.248:9476
天津卫视,http://27.154.99.234:3386/rtp/239.61.2.180:9068
四川卫视,http://27.154.99.234:3386/rtp/239.61.2.251:9494
江西卫视,http://27.154.99.234:3386/rtp/239.61.2.182:9080
辽宁卫视,http://27.154.99.234:3386/rtp/239.61.2.181:9074
重庆卫视,http://27.154.99.234:3386/rtp/239.61.2.250:9488
北京卫视,http://27.154.99.234:3386/rtp/239.61.2.32:8186
云南卫视,http://27.154.99.234:3386/rtp/239.61.2.61:8360
河南卫视,http://27.154.99.234:3386/rtp/239.61.2.59:8348
海南卫视,http://27.154.99.234:3386/rtp/239.61.2.42:8246
广西卫视,http://27.154.99.234:3386/rtp/239.61.2.48:8282
甘肃卫视,http://27.154.99.234:3386/rtp/239.61.2.225:9338
吉林卫视,http://27.154.99.234:3386/rtp/239.61.2.223:9326
青海卫视,http://27.154.99.234:3386/rtp/239.61.2.60:8354
宁夏卫视,http://27.154.99.234:3386/rtp/239.61.2.56:8330
山西卫视,http://27.154.99.234:3386/rtp/239.61.2.224:9332
内蒙古卫视,http://27.154.99.234:3386/rtp/239.61.2.226:9344
新疆卫视,http://27.154.99.234:3386/rtp/239.61.2.227:9350
兵团卫视,http://27.154.99.234:3386/rtp/239.61.2.228:9356
西藏卫视,http://27.154.99.234:3386/rtp/239.61.2.229:9362
云南卫视,http://106.59.3.191:55555/rtp/239.200.200.145:8840
安徽卫视,http://106.59.3.191:55555/udp/239.200.200.129:8720
北京卫视,http://106.59.3.191:55555/rtp/239.200.200.5:8024
东方卫视,http://106.59.3.191:55555/udp/239.200.200.8:8032
浙江卫视,http://106.59.3.191:55555/udp/239.200.200.141:8724
湖北卫视,http://106.59.3.191:55555/rtp/239.200.200.68:8772
湖南卫视,http://106.59.3.191:55555/rtp/239.200.200.6:8012
吉林卫视,http://106.59.3.191:55555/udp/239.200.201.127:8792
江苏卫视,http://106.59.3.191:55555/udp/239.200.200.7:8028
江西卫视,http://106.59.3.191:55555/udp/239.200.201.79:8876
深圳卫视,http://106.59.3.191:55555/rtp/239.200.200.67:8776
四川卫视,http://106.59.3.191:55555/udp/239.200.201.137:8796
东南卫视,http://106.59.3.191:55555/udp/239.200.201.69:8764
甘肃卫视,http://106.59.3.191:55555/udp/239.200.200.186:8356
广东卫视,http://106.59.3.191:55555/udp/239.200.201.35:8768
山东卫视,http://106.59.3.191:55555/rtp/239.200.200.168:8748
贵州卫视,http://106.59.3.191:55555/udp/239.200.201.119:8788
海南卫视,http://106.59.3.191:55555/udp/239.200.201.159:8408
河南卫视,http://106.59.3.191:55555/udp/239.200.201.158:8412
天津卫视,http://106.59.3.191:55555/udp/239.200.200.69:1234
黑龙江卫视,http://106.59.3.191:55555/rtp/239.200.200.66:8016
辽宁卫视,http://106.59.3.191:55555/udp/239.200.200.167:8736
内蒙卫视,http://106.59.3.191:55555/rtp/239.200.200.57:8296
广西卫视,http://106.59.3.191:55555/rtp/239.200.200.53:8280
重庆卫视,http://106.59.3.191:55555/rtp/239.200.200.49:8264
宁夏卫视,http://106.59.3.191:55555/rtp/239.200.200.60:8308
青海卫视,http://106.59.3.191:55555/rtp/239.200.200.58:8300
山西卫视,http://106.59.3.191:55555/rtp/239.200.200.56:8292
陕西卫视,http://106.59.3.191:55555/rtp/239.200.200.55:8288
新疆卫视,http://106.59.3.191:55555/rtp/239.200.200.62:8316
西藏卫视,http://106.59.3.191:55555/rtp/239.200.200.61:8312
三沙卫视,http://106.59.3.191:55555/rtp/239.200.201.136:8140
山东教育卫视,http://106.59.3.191:55555/rtp/239.200.201.77:8132
云南卫视,http://106.59.3.231:55555/rtp/239.200.200.145:8840
安徽卫视,http://106.59.3.231:55555/udp/239.200.200.129:8720
北京卫视,http://106.59.3.231:55555/rtp/239.200.200.5:8024
东方卫视,http://106.59.3.231:55555/udp/239.200.200.8:8032
浙江卫视,http://106.59.3.231:55555/udp/239.200.200.141:8724
湖北卫视,http://106.59.3.231:55555/rtp/239.200.200.68:8772
湖南卫视,http://106.59.3.231:55555/rtp/239.200.200.6:8012
吉林卫视,http://106.59.3.231:55555/udp/239.200.201.127:8792
江苏卫视,http://106.59.3.231:55555/udp/239.200.200.7:8028
江西卫视,http://106.59.3.231:55555/udp/239.200.201.79:8876
深圳卫视,http://106.59.3.231:55555/rtp/239.200.200.67:8776
四川卫视,http://106.59.3.231:55555/udp/239.200.201.137:8796
东南卫视,http://106.59.3.231:55555/udp/239.200.201.69:8764
甘肃卫视,http://106.59.3.231:55555/udp/239.200.200.186:8356
广东卫视,http://106.59.3.231:55555/udp/239.200.201.35:8768
山东卫视,http://106.59.3.231:55555/rtp/239.200.200.168:8748
贵州卫视,http://106.59.3.231:55555/udp/239.200.201.119:8788
海南卫视,http://106.59.3.231:55555/udp/239.200.201.159:8408
河南卫视,http://106.59.3.231:55555/udp/239.200.201.158:8412
天津卫视,http://106.59.3.231:55555/udp/239.200.200.69:1234
黑龙江卫视,http://106.59.3.231:55555/rtp/239.200.200.66:8016
辽宁卫视,http://106.59.3.231:55555/udp/239.200.200.167:8736
内蒙卫视,http://106.59.3.231:55555/rtp/239.200.200.57:8296
广西卫视,http://106.59.3.231:55555/rtp/239.200.200.53:8280
重庆卫视,http://106.59.3.231:55555/rtp/239.200.200.49:8264
宁夏卫视,http://106.59.3.231:55555/rtp/239.200.200.60:8308
青海卫视,http://106.59.3.231:55555/rtp/239.200.200.58:8300
山西卫视,http://106.59.3.231:55555/rtp/239.200.200.56:8292
陕西卫视,http://106.59.3.231:55555/rtp/239.200.200.55:8288
新疆卫视,http://106.59.3.231:55555/rtp/239.200.200.62:8316
西藏卫视,http://106.59.3.231:55555/rtp/239.200.200.61:8312
三沙卫视,http://106.59.3.231:55555/rtp/239.200.201.136:8140
山东教育卫视,http://106.59.3.231:55555/rtp/239.200.201.77:8132
贵州卫视,http://111.123.112.32:8881/rtp/238.255.2.1:5999
贵州卫视2,http://111.123.112.32:8881/rtp/238.255.2.2:5999
贵州卫视3,http://111.123.112.32:8881/rtp/238.255.2.3:5999
贵州卫视4,http://111.123.112.32:8881/rtp/238.255.2.4:5999
贵州卫视5,http://111.123.112.32:8881/rtp/238.255.2.5:5999
贵州卫视6,http://111.123.112.32:8881/rtp/238.255.2.6:5999
贵州卫视7,http://111.123.112.32:8881/rtp/238.255.2.9:5999
北京卫视,http://111.123.112.32:8881/rtp/238.255.2.81:5999
东方卫视,http://111.123.112.32:8881/rtp/238.255.2.98:5999
东南卫视,http://111.123.112.32:8881/rtp/238.255.2.103:5999
广东卫视,http://111.123.112.32:8881/rtp/238.255.2.59:5999
海南卫视,http://111.123.112.32:8881/rtp/238.255.2.58:5999
河北卫视,http://111.123.112.32:8881/rtp/238.255.2.77:5999
河南卫视,http://111.123.112.32:8881/rtp/238.255.2.74:5999
黑龙江卫视,http://111.123.112.32:8881/rtp/238.255.2.96:5999
湖北卫视,http://111.123.112.32:8881/rtp/238.255.2.102:5999
江苏卫视,http://111.123.112.32:8881/rtp/238.255.2.104:5999
浙江卫视,http://111.123.112.32:8881/rtp/238.255.2.100:5999
重庆卫视,http://111.123.112.32:8881/rtp/238.255.2.78:5999
安徽卫视,http://111.123.112.32:8881/rtp/238.255.2.101:5999
江西卫视,http://111.123.112.32:8881/rtp/238.255.2.94:5999
青海卫视,http://111.123.112.32:8881/rtp/238.255.2.51:5999
山东卫视,http://111.123.112.32:8881/rtp/238.255.2.97:5999
深圳卫视,http://111.123.112.32:8881/rtp/238.255.2.61:5999
四川卫视,http://111.123.112.32:8881/rtp/238.255.2.76:5999
天津卫视,http://111.123.112.32:8881/rtp/238.255.2.99:5999
辽宁卫视,http://111.123.112.32:8881/rtp/238.255.2.69:5999
甘肃卫视,http://111.123.112.32:8881/rtp/238.255.2.73:5999
湖南卫视,http://111.123.112.32:8881/rtp/238.255.2.93:5999
吉林卫视,http://111.123.112.32:8881/rtp/238.255.2.95:5999
云南卫视,http://111.123.112.32:8881/rtp/238.255.2.63:5999
山东教育卫视,http://111.123.112.32:8881/rtp/238.255.2.79:5999
山西卫视,http://111.123.112.32:8881/rtp/238.255.2.71:5999
陕西卫视,http://111.123.112.32:8881/rtp/238.255.2.72:5999
宁夏卫视,http://111.123.112.32:8881/rtp/238.255.2.75:5999
广西卫视,http://111.123.112.32:8881/rtp/238.255.2.64:5999
内蒙古卫视,http://111.123.112.32:8881/rtp/238.255.2.53:5999
三沙卫视,http://111.123.112.32:8881/rtp/238.255.2.203:5999
厦门卫视,http://111.123.112.32:8881/rtp/238.255.2.205:5999
西藏卫视,http://111.123.112.32:8881/rtp/238.255.2.202:5999
新疆卫视,http://111.123.112.32:8881/rtp/238.255.2.163:5999
新疆卫视,http://111.123.112.32:8881/rtp/238.255.2.66:5999
西藏卫视藏语,http://111.123.112.32:8881/rtp/238.255.2.23:5999
西藏卫视,http://111.123.112.32:8881/rtp/238.255.2.65:5999
延边卫视,http://111.123.112.32:8881/rtp/238.255.2.204:5999
康巴卫视,http://111.123.112.32:8881/rtp/238.255.2.140:5999
兵团卫视,http://111.123.112.32:8881/rtp/238.255.2.67:5999
农林卫视,http://111.123.112.32:8881/rtp/238.255.2.120:5999
安多卫视,http://111.123.112.32:8881/rtp/238.255.2.189:5999
贵州卫视,http://61.159.134.247:4022/rtp/238.255.2.1:5999
贵州卫视2,http://61.159.134.247:4022/rtp/238.255.2.2:5999
贵州卫视3,http://61.159.134.247:4022/rtp/238.255.2.3:5999
贵州卫视4,http://61.159.134.247:4022/rtp/238.255.2.4:5999
贵州卫视5,http://61.159.134.247:4022/rtp/238.255.2.5:5999
贵州卫视6,http://61.159.134.247:4022/rtp/238.255.2.6:5999
贵州卫视7,http://61.159.134.247:4022/rtp/238.255.2.9:5999
北京卫视,http://61.159.134.247:4022/rtp/238.255.2.81:5999
东方卫视,http://61.159.134.247:4022/rtp/238.255.2.98:5999
东南卫视,http://61.159.134.247:4022/rtp/238.255.2.103:5999
广东卫视,http://61.159.134.247:4022/rtp/238.255.2.59:5999
海南卫视,http://61.159.134.247:4022/rtp/238.255.2.58:5999
河北卫视,http://61.159.134.247:4022/rtp/238.255.2.77:5999
河南卫视,http://61.159.134.247:4022/rtp/238.255.2.74:5999
黑龙江卫视,http://61.159.134.247:4022/rtp/238.255.2.96:5999
湖北卫视,http://61.159.134.247:4022/rtp/238.255.2.102:5999
江苏卫视,http://61.159.134.247:4022/rtp/238.255.2.104:5999
浙江卫视,http://61.159.134.247:4022/rtp/238.255.2.100:5999
重庆卫视,http://61.159.134.247:4022/rtp/238.255.2.78:5999
安徽卫视,http://61.159.134.247:4022/rtp/238.255.2.101:5999
江西卫视,http://61.159.134.247:4022/rtp/238.255.2.94:5999
青海卫视,http://61.159.134.247:4022/rtp/238.255.2.51:5999
山东卫视,http://61.159.134.247:4022/rtp/238.255.2.97:5999
深圳卫视,http://61.159.134.247:4022/rtp/238.255.2.61:5999
四川卫视,http://61.159.134.247:4022/rtp/238.255.2.76:5999
天津卫视,http://61.159.134.247:4022/rtp/238.255.2.99:5999
辽宁卫视,http://61.159.134.247:4022/rtp/238.255.2.69:5999
甘肃卫视,http://61.159.134.247:4022/rtp/238.255.2.73:5999
湖南卫视,http://61.159.134.247:4022/rtp/238.255.2.93:5999
吉林卫视,http://61.159.134.247:4022/rtp/238.255.2.95:5999
云南卫视,http://61.159.134.247:4022/rtp/238.255.2.63:5999
山东教育卫视,http://61.159.134.247:4022/rtp/238.255.2.79:5999
山西卫视,http://61.159.134.247:4022/rtp/238.255.2.71:5999
陕西卫视,http://61.159.134.247:4022/rtp/238.255.2.72:5999
宁夏卫视,http://61.159.134.247:4022/rtp/238.255.2.75:5999
广西卫视,http://61.159.134.247:4022/rtp/238.255.2.64:5999
内蒙古卫视,http://61.159.134.247:4022/rtp/238.255.2.53:5999
三沙卫视,http://61.159.134.247:4022/rtp/238.255.2.203:5999
厦门卫视,http://61.159.134.247:4022/rtp/238.255.2.205:5999
西藏卫视,http://61.159.134.247:4022/rtp/238.255.2.202:5999
新疆卫视,http://61.159.134.247:4022/rtp/238.255.2.163:5999
新疆卫视,http://61.159.134.247:4022/rtp/238.255.2.66:5999
西藏卫视藏语,http://61.159.134.247:4022/rtp/238.255.2.23:5999
西藏卫视,http://61.159.134.247:4022/rtp/238.255.2.65:5999
延边卫视,http://61.159.134.247:4022/rtp/238.255.2.204:5999
康巴卫视,http://61.159.134.247:4022/rtp/238.255.2.140:5999
兵团卫视,http://61.159.134.247:4022/rtp/238.255.2.67:5999
农林卫视,http://61.159.134.247:4022/rtp/238.255.2.120:5999
安多卫视,http://61.159.134.247:4022/rtp/238.255.2.189:5999
江西卫视,http://220.176.218.17:9000/udp/239.252.220.63:5140
甘肃卫视,http://220.176.218.17:9000/udp/239.252.219.140:5140
海南卫视,http://220.176.218.17:9000/udp/239.252.219.178:5140
广西卫视,http://220.176.218.17:9000/udp/239.252.219.183:5140
云南卫视,http://220.176.218.17:9000/udp/239.252.219.185:5140
天津卫视,http://220.176.218.17:9000/udp/239.252.220.61:5140
湖南卫视,http://220.176.218.17:9000/udp/239.252.219.201:5140
北京卫视,http://220.176.218.17:9000/udp/239.252.219.206:5140
湖北卫视,http://220.176.218.17:9000/udp/239.252.219.208:5140
浙江卫视,http://220.176.218.17:9000/udp/239.252.219.210:5140
黑龙江卫视,http://220.176.218.17:9000/udp/239.252.219.211:5140
深圳卫视,http://220.176.218.17:9000/udp/239.252.219.212:5140
广东卫视,http://220.176.218.17:9000/udp/239.252.219.213:5140
